"id_indicator","territory","period","territory.ccube.0","territory.ccube.1","territory.ccube.2","territory.ccube.3","territory.ccube.4","territory.ccube.5","territory.ccube.6","territory.ccube.7","value"
"818","643","31 Jan 2009 00:00:00","643","","","643","643","643","643","643","11.4"
"818","643","28 Feb 2009 00:00:00","643","","","643","643","643","643","643","11.8"
"818","643","31 Mar 2009 00:00:00","643","","","643","643","643","643","643","12.1"
"818","643","30 Apr 2009 00:00:00","643","","","643","643","643","643","643","12.1"
"818","643","31 May 2009 00:00:00","643","","","643","643","643","643","643","11.9"
"818","643","30 Jun 2009 00:00:00","643","","","643","643","643","643","643","12.1"
"818","643","31 Jul 2009 00:00:00","643","","","643","643","643","643","643","12.3"
"818","643","31 Aug 2009 00:00:00","643","","","643","643","643","643","643","12.3"
"818","643","30 Sep 2009 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","31 Oct 2009 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","30 Nov 2009 00:00:00","643","","","643","643","643","643","643","12.4"
"818","643","31 Dec 2009 00:00:00","643","","","643","643","643","643","643","12.4"
"818","643","31 Jan 2010 00:00:00","643","","","643","643","643","643","643","11"
"818","643","28 Feb 2010 00:00:00","643","","","643","643","643","643","643","11.7"
"818","643","31 Mar 2010 00:00:00","643","","","643","643","643","643","643","12.2"
"818","643","30 Apr 2010 00:00:00","643","","","643","643","643","643","643","12.3"
"818","643","31 May 2010 00:00:00","643","","","643","643","643","643","643","12.1"
"818","643","30 Jun 2010 00:00:00","643","","","643","643","643","643","643","12.4"
"818","643","31 Jul 2010 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","31 Aug 2010 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","30 Sep 2010 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","31 Oct 2010 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","30 Nov 2010 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","31 Dec 2010 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","31 Jan 2011 00:00:00","643","","","643","643","643","643","643","11"
"818","643","28 Feb 2011 00:00:00","643","","","643","643","643","643","643","11.5"
"818","643","31 Mar 2011 00:00:00","643","","","643","643","643","643","643","12"
"818","643","30 Apr 2011 00:00:00","643","","","643","643","643","643","643","11.9"
"818","643","31 May 2011 00:00:00","643","","","643","643","643","643","643","11.8"
"818","643","30 Jun 2011 00:00:00","643","","","643","643","643","643","643","11.9"
"818","643","31 Jul 2011 00:00:00","643","","","643","643","643","643","643","12"
"818","643","31 Aug 2011 00:00:00","643","","","643","643","643","643","643","12.3"
"818","643","30 Sep 2011 00:00:00","643","","","643","643","643","643","643","12.4"
"818","643","31 Oct 2011 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","30 Nov 2011 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","31 Dec 2011 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","31 Jan 2012 00:00:00","643","","","643","643","643","643","643","11.9"
"818","643","28 Feb 2012 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","31 Mar 2012 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","30 Apr 2012 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","31 May 2012 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","30 Jun 2012 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","31 Jul 2012 00:00:00","643","","","643","643","643","643","643","12.9"
"818","643","31 Aug 2012 00:00:00","643","","","643","643","643","643","643","13.1"
"818","643","30 Sep 2012 00:00:00","643","","","643","643","643","643","643","13.2"
"818","643","31 Oct 2012 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","30 Nov 2012 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Dec 2012 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Jan 2013 00:00:00","643","","","643","643","643","643","643","13.1"
"818","643","28 Feb 2013 00:00:00","643","","","643","643","643","643","643","13"
"818","643","31 Mar 2013 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","30 Apr 2013 00:00:00","643","","","643","643","643","643","643","12.8"
"818","643","31 May 2013 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","30 Jun 2013 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","31 Jul 2013 00:00:00","643","","","643","643","643","643","643","13"
"818","643","31 Aug 2013 00:00:00","643","","","643","643","643","643","643","13.2"
"818","643","30 Sep 2013 00:00:00","643","","","643","643","643","643","643","13.2"
"818","643","31 Oct 2013 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","30 Nov 2013 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Dec 2013 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Jan 2014 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","28 Feb 2014 00:00:00","643","","","643","643","643","643","643","13"
"818","643","31 Mar 2014 00:00:00","643","","","643","643","643","643","643","12.8"
"818","643","30 Apr 2014 00:00:00","643","","","643","643","643","643","643","12.9"
"818","643","31 May 2014 00:00:00","643","","","643","643","643","643","643","12.9"
"818","643","30 Jun 2014 00:00:00","643","","","643","643","643","643","643","12.9"
"818","643","31 Jul 2014 00:00:00","643","","","643","643","643","643","643","13.2"
"818","643","31 Aug 2014 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","30 Sep 2014 00:00:00","643","","","643","643","643","643","643","13.4"
"818","643","31 Oct 2014 00:00:00","643","","","643","643","643","643","643","13.5"
"818","643","30 Nov 2014 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Dec 2014 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Jan 2015 00:00:00","643","","","643","643","643","643","643","12"
"818","643","28 Feb 2015 00:00:00","643","","","643","643","643","643","643","12.4"
"818","643","31 Mar 2015 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","30 Apr 2015 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","31 May 2015 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","30 Jun 2015 00:00:00","643","","","643","643","643","643","643","12.8"
"818","643","31 Jul 2015 00:00:00","643","","","643","643","643","643","643","13.1"
"818","643","31 Aug 2015 00:00:00","643","","","643","643","643","643","643","13.1"
"818","643","30 Sep 2015 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Oct 2015 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","30 Nov 2015 00:00:00","643","","","643","643","643","643","643","13.2"
"818","643","31 Dec 2015 00:00:00","643","","","643","643","643","643","643","13.3"
"818","643","31 Jan 2016 00:00:00","643","","","643","643","643","643","643","11.4"
"818","643","28 Feb 2016 00:00:00","643","","","643","643","643","643","643","12.1"
"818","643","31 Mar 2016 00:00:00","643","","","643","643","643","643","643","12.6"
"818","643","30 Apr 2016 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","31 May 2016 00:00:00","643","","","643","643","643","643","643","12.5"
"818","643","30 Jun 2016 00:00:00","643","","","643","643","643","643","643","12.7"
"818","643","31 Jul 2016 00:00:00","643","","","643","643","643","643","643","12.8"
"818","643","31 Aug 2016 00:00:00","643","","","643","643","643","643","643","13.1"
"818","643","30 Sep 2016 00:00:00","643","","","643","643","643","643","643","13.1"
"818","643","31 Oct 2016 00:00:00","643","","","643","643","643","643","643","13"
"818","643","30 Nov 2016 00:00:00","643","","","643","643","643","643","643","13"
"818","643","31 Dec 2016 00:00:00","643","","","643","643","643","643","643","12.9"
"818","643","31 Jan 2017 00:00:00","643","","","643","643","643","643","643","11"
"818","643","28 Feb 2017 00:00:00","643","","","643","643","643","643","643","11.1"
"818","643","31 Mar 2017 00:00:00","643","","","643","643","643","643","643","11.4"
"818","643","30 Apr 2017 00:00:00","643","","","643","643","643","643","643","11.1"
"818","643","31 May 2017 00:00:00","643","","","643","643","643","643","643","11.2"
"818","643","30 Jun 2017 00:00:00","643","","","643","643","643","643","643","11.3"
"818","643","31 Jul 2017 00:00:00","643","","","643","643","643","643","643","11.4"
"818","643","31 Aug 2017 00:00:00","643","","","643","643","643","643","643","11.6"
"818","643","30 Sep 2017 00:00:00","643","","","643","643","643","643","643","11.6"
"818","643","31 Oct 2017 00:00:00","643","","","643","643","643","643","643","11.6"
"818","643","30 Nov 2017 00:00:00","643","","","643","643","643","643","643","11.6"
"818","643","31 Dec 2017 00:00:00","643","","","643","643","643","643","643","11.5"
"818","643","31 Jan 2018 00:00:00","643","","","643","643","643","643","643","10.9"
"818","643","28 Feb 2018 00:00:00","643","","","643","643","643","643","643","10.9"
"818","643","31 Mar 2018 00:00:00","643","","","643","643","643","643","643","10.8"
"818","643","30 Apr 2018 00:00:00","643","","","643","643","643","643","643","10.7"
"818","643","31 May 2018 00:00:00","643","","","643","643","643","643","643","10.7"
"818","643","30 Jun 2018 00:00:00","643","","","643","643","643","643","643","10.8"
"818","643","31 Jul 2018 00:00:00","643","","","643","643","643","643","643","10.9"
"818","643","31 Aug 2018 00:00:00","643","","","643","643","643","643","643","11"
"818","643","30 Sep 2018 00:00:00","643","","","643","643","643","643","643","11"
"818","643","31 Oct 2018 00:00:00","643","","","643","643","643","643","643","11.1"
"818","643","30 Nov 2018 00:00:00","643","","","643","643","643","643","643","11"
"818","643","31 Dec 2018 00:00:00","643","","","643","643","643","643","643","10.9"
"818","643","31 Jan 2019 00:00:00","643","","","643","643","643","643","643","10.1"
"818","643","28 Feb 2019 00:00:00","643","","","643","643","643","643","643","10.1"
"818","643","31 Mar 2019 00:00:00","643","","","643","643","643","643","643","9.9"
"818","643","30 Apr 2019 00:00:00","643","","","643","643","643","643","643","9.9"
"818","643","31 May 2019 00:00:00","643","","","643","643","643","643","643","9.9"
"818","643","30 Jun 2019 00:00:00","643","","","643","643","643","643","643","9.9"
"818","643","31 Jul 2019 00:00:00","643","","","643","643","643","643","643","10.1"
"818","643","31 Aug 2019 00:00:00","643","","","643","643","643","643","643","10.2"
"818","643","30 Sep 2019 00:00:00","643","","","643","643","643","643","643","10.2"
"818","643","31 Oct 2019 00:00:00","643","","","643","643","643","643","643","10.2"
"818","643","30 Nov 2019 00:00:00","643","","","643","643","643","643","643","10.2"
"818","643","31 Dec 2019 00:00:00","643","","","643","643","643","643","643","10.1"
"818","30","31 Jan 2009 00:00:00","643","30","","30","30","30","30","30","9.7"
"818","30","28 Feb 2009 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","31 Mar 2009 00:00:00","643","30","","30","30","30","30","30","10.4"
"818","30","30 Apr 2009 00:00:00","643","30","","30","30","30","30","30","10.5"
"818","30","31 May 2009 00:00:00","643","30","","30","30","30","30","30","10.4"
"818","30","30 Jun 2009 00:00:00","643","30","","30","30","30","30","30","10.5"
"818","30","31 Jul 2009 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","31 Aug 2009 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","30 Sep 2009 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 Oct 2009 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","30 Nov 2009 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 Dec 2009 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 Jan 2010 00:00:00","643","30","","30","30","30","30","30","9.6"
"818","30","28 Feb 2010 00:00:00","643","30","","30","30","30","30","30","10.2"
"818","30","31 Mar 2010 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","30 Apr 2010 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 May 2010 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","30 Jun 2010 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","31 Jul 2010 00:00:00","643","30","","30","30","30","30","30","11"
"818","30","31 Aug 2010 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","30 Sep 2010 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","31 Oct 2010 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","30 Nov 2010 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","31 Dec 2010 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","31 Jan 2011 00:00:00","643","30","","30","30","30","30","30","9.4"
"818","30","28 Feb 2011 00:00:00","643","30","","30","30","30","30","30","9.8"
"818","30","31 Mar 2011 00:00:00","643","30","","30","30","30","30","30","10.2"
"818","30","30 Apr 2011 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","31 May 2011 00:00:00","643","30","","30","30","30","30","30","9.9"
"818","30","30 Jun 2011 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","31 Jul 2011 00:00:00","643","30","","30","30","30","30","30","10.3"
"818","30","31 Aug 2011 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","30 Sep 2011 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","31 Oct 2011 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","30 Nov 2011 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","31 Dec 2011 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 Jan 2012 00:00:00","643","30","","30","30","30","30","30","10"
"818","30","28 Feb 2012 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","31 Mar 2012 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","30 Apr 2012 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","31 May 2012 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","30 Jun 2012 00:00:00","643","30","","30","30","30","30","30","11"
"818","30","31 Jul 2012 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","31 Aug 2012 00:00:00","643","30","","30","30","30","30","30","11.3"
"818","30","30 Sep 2012 00:00:00","643","30","","30","30","30","30","30","11.3"
"818","30","31 Oct 2012 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","30 Nov 2012 00:00:00","643","30","","30","30","30","30","30","11.5"
"818","30","31 Dec 2012 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","31 Jan 2013 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","28 Feb 2013 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","31 Mar 2013 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","30 Apr 2013 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 May 2013 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","30 Jun 2013 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","31 Jul 2013 00:00:00","643","30","","30","30","30","30","30","11.2"
"818","30","31 Aug 2013 00:00:00","643","30","","30","30","30","30","30","11.3"
"818","30","30 Sep 2013 00:00:00","643","30","","30","30","30","30","30","11.3"
"818","30","31 Oct 2013 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","30 Nov 2013 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","31 Dec 2013 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","31 Jan 2014 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","28 Feb 2014 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","31 Mar 2014 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","30 Apr 2014 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","31 May 2014 00:00:00","643","30","","30","30","30","30","30","11"
"818","30","30 Jun 2014 00:00:00","643","30","","30","30","30","30","30","11"
"818","30","31 Jul 2014 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","31 Aug 2014 00:00:00","643","30","","30","30","30","30","30","11.4"
"818","30","30 Sep 2014 00:00:00","643","30","","30","30","30","30","30","11.5"
"818","30","31 Oct 2014 00:00:00","643","30","","30","30","30","30","30","11.6"
"818","30","30 Nov 2014 00:00:00","643","30","","30","30","30","30","30","11.5"
"818","30","31 Dec 2014 00:00:00","643","30","","30","30","30","30","30","11.5"
"818","30","31 Jan 2015 00:00:00","643","30","","30","30","30","30","30","10.5"
"818","30","28 Feb 2015 00:00:00","643","30","","30","30","30","30","30","10.8"
"818","30","31 Mar 2015 00:00:00","643","30","","30","30","30","30","30","10.9"
"818","30","30 Apr 2015 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","31 May 2015 00:00:00","643","30","","30","30","30","30","30","11.1"
"818","30","30 Jun 2015 00:00:00","643","30","","30","30","30","30","30","11.3"
"818","30","31 Jul 2015 00:00:00","643","30","","30","30","30","30","30","11.6"
"818","30","31 Aug 2015 00:00:00","643","30","","30","30","30","30","30","11.6"
"818","30","30 Sep 2015 00:00:00","643","30","","30","30","30","30","30","11.7"
"818","30","31 Oct 2015 00:00:00","643","30","","30","30","30","30","30","11.8"
"818","30","30 Nov 2015 00:00:00","643","30","","30","30","30","30","30","11.7"
"818","30","31 Dec 2015 00:00:00","643","30","","30","30","30","30","30","11.8"
"818","30","31 Jan 2016 00:00:00","643","30","","30","30","30","30","30","10"
"818","30","28 Feb 2016 00:00:00","643","30","","30","30","30","30","30","10.7"
"818","30","31 Mar 2016 00:00:00","643","30","","30","30","30","30","30","11.2"
"818","30","30 Apr 2016 00:00:00","643","30","","30","30","30","30","30","11.2"
"818","30","31 May 2016 00:00:00","643","30","","30","30","30","30","30","11.3"
"818","30","30 Jun 2016 00:00:00","643","30","","30","30","30","30","30","11.5"
"818","30","31 Jul 2016 00:00:00","643","30","","30","30","30","30","30","11.6"
"818","30","31 Aug 2016 00:00:00","643","30","","30","30","30","30","30","11.8"
"818","30","30 Sep 2016 00:00:00","643","30","","30","30","30","30","30","11.8"
"818","30","31 Oct 2016 00:00:00","643","30","","30","30","30","30","30","11.8"
"818","30","30 Nov 2016 00:00:00","643","30","","30","30","30","30","30","11.7"
"818","30","31 Dec 2016 00:00:00","643","30","","30","30","30","30","30","11.7"
"818","30","31 Jan 2017 00:00:00","643","30","","30","30","30","30","30","9.7"
"818","30","28 Feb 2017 00:00:00","643","30","","30","30","30","30","30","10"
"818","30","31 Mar 2017 00:00:00","643","30","","30","30","30","30","30","10.3"
"818","30","30 Apr 2017 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","31 May 2017 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","30 Jun 2017 00:00:00","643","30","","30","30","30","30","30","10.3"
"818","30","31 Jul 2017 00:00:00","643","30","","30","30","30","30","30","10.4"
"818","30","31 Aug 2017 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","30 Sep 2017 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","31 Oct 2017 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","30 Nov 2017 00:00:00","643","30","","30","30","30","30","30","10.6"
"818","30","31 Dec 2017 00:00:00","643","30","","30","30","30","30","30","10.5"
"818","30","31 Jan 2018 00:00:00","643","30","","30","30","30","30","30","9.7"
"818","30","28 Feb 2018 00:00:00","643","30","","30","30","30","30","30","9.7"
"818","30","31 Mar 2018 00:00:00","643","30","","30","30","30","30","30","9.7"
"818","30","30 Apr 2018 00:00:00","643","30","","30","30","30","30","30","9.7"
"818","30","31 May 2018 00:00:00","643","30","","30","30","30","30","30","9.8"
"818","30","30 Jun 2018 00:00:00","643","30","","30","30","30","30","30","9.8"
"818","30","31 Jul 2018 00:00:00","643","30","","30","30","30","30","30","10"
"818","30","31 Aug 2018 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","30 Sep 2018 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","31 Oct 2018 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","30 Nov 2018 00:00:00","643","30","","30","30","30","30","30","10.1"
"818","30","31 Dec 2018 00:00:00","643","30","","30","30","30","30","30","9.9"
"818","30","31 Jan 2019 00:00:00","643","30","","30","30","30","30","30","9.2"
"818","30","28 Feb 2019 00:00:00","643","30","","30","30","30","30","30","9.2"
"818","30","31 Mar 2019 00:00:00","643","30","","30","30","30","30","30","9.1"
"818","30","30 Apr 2019 00:00:00","643","30","","30","30","30","30","30","9.1"
"818","30","31 May 2019 00:00:00","643","30","","30","30","30","30","30","9.1"
"818","30","30 Jun 2019 00:00:00","643","30","","30","30","30","30","30","9.2"
"818","30","31 Jul 2019 00:00:00","643","30","","30","30","30","30","30","9.4"
"818","30","31 Aug 2019 00:00:00","643","30","","30","30","30","30","30","9.5"
"818","30","30 Sep 2019 00:00:00","643","30","","30","30","30","30","30","9.5"
"818","30","31 Oct 2019 00:00:00","643","30","","30","30","30","30","30","9.5"
"818","30","30 Nov 2019 00:00:00","643","30","","30","30","30","30","30","9.5"
"818","30","31 Dec 2019 00:00:00","643","30","","30","30","30","30","30","9.4"
"818","14000000","31 Jan 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","28 Feb 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.1"
"818","14000000","31 Mar 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","30 Apr 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 May 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.7"
"818","14000000","30 Jun 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.8"
"818","14000000","31 Jul 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","31 Aug 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.1"
"818","14000000","30 Sep 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.2"
"818","14000000","31 Oct 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.2"
"818","14000000","30 Nov 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","31 Dec 2009 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.1"
"818","14000000","31 Jan 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","9.9"
"818","14000000","28 Feb 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.4"
"818","14000000","31 Mar 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.7"
"818","14000000","30 Apr 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.6"
"818","14000000","31 May 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.5"
"818","14000000","30 Jun 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.8"
"818","14000000","31 Jul 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 Aug 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","30 Sep 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","31 Oct 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","30 Nov 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 Dec 2010 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 Jan 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","9.1"
"818","14000000","28 Feb 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","9.7"
"818","14000000","31 Mar 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.4"
"818","14000000","30 Apr 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.3"
"818","14000000","31 May 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.2"
"818","14000000","30 Jun 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.4"
"818","14000000","31 Jul 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.5"
"818","14000000","31 Aug 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.8"
"818","14000000","30 Sep 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 Oct 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","30 Nov 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","31 Dec 2011 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","31 Jan 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.6"
"818","14000000","28 Feb 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.2"
"818","14000000","31 Mar 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.1"
"818","14000000","30 Apr 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.8"
"818","14000000","31 May 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","30 Jun 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
"818","14000000","31 Jul 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.4"
"818","14000000","31 Aug 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.6"
"818","14000000","30 Sep 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.6"
"818","14000000","31 Oct 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.7"
"818","14000000","30 Nov 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.7"
"818","14000000","31 Dec 2012 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.7"
"818","14000000","31 Jan 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.8"
"818","14000000","28 Feb 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.5"
"818","14000000","31 Mar 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.1"
"818","14000000","30 Apr 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 May 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","30 Jun 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 Jul 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.4"
"818","14000000","31 Aug 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.6"
"818","14000000","30 Sep 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.6"
"818","14000000","31 Oct 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.7"
"818","14000000","30 Nov 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.7"
"818","14000000","31 Dec 2013 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.6"
"818","14000000","31 Jan 2014 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.2"
"818","14000000","28 Feb 2014 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11.2"
"818","14000000","31 Mar 2014 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.8"
"818","14000000","30 Apr 2014 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","10.9"
"818","14000000","31 May 2014 00:00:00","643","30","14000000","14000000","14000000","14000000","14000000","14000000","11"
